CreatedMonthNo,CreatedWeekNo,IssueDate,PermitElapsedDays,ProjectValue,TypeOfWork,PermitCategory,PropertyUse,IssueYear,GeoLocalArea
2,6,02-06-2021,120,125000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Shaughnessy
2,6,24-03-2021,49,40000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
2,6,04-03-2021,29,105000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
2,6,03-03-2021,28,195000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
2,6,31-03-2021,56,29000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kerrisdale
2,6,11-03-2021,36,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Victoria-Fraserview
2,6,25-06-2021,140,718647.5,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Dunbar-Southlands
2,6,25-06-2021,140,161120,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Dunbar-Southlands
2,7,10-02-2021,2,10000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
2,7,12-04-2021,63,40000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
2,7,29-03-2021,47,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2021,Kensington-Cedar Cottage
2,7,15-07-2021,154,289500,New Building,New Build - Standalone Laneway,Dwelling Uses,2021,West Point Grey
2,7,14-07-2021,152,215750,New Building,New Build - Standalone Laneway,Dwelling Uses,2021,Sunset
2,7,23-09-2021,223,220000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2021,Hastings-Sunrise
2,7,14-04-2021,61,150000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2021,Downtown
2,8,26-04-2021,69,100000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kensington-Cedar Cottage
2,8,07-07-2021,139,659107.5,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Kensington-Cedar Cottage
2,9,30-04-2021,67,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
2,9,31-08-2021,190,754447.5,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Grandview-Woodland
2,9,29-03-2021,34,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Kitsilano
2,9,01-04-2021,36,5835,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
2,9,22-06-2021,118,956020,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Marpole
2,9,22-06-2021,118,35000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kitsilano
2,9,10-08-2021,166,900000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Fairview
2,9,18-06-2021,113,80881,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
2,9,24-03-2021,27,250000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Dunbar-Southlands
2,9,05-11-2021,253,160500,New Building,New Build - Standalone Laneway,Dwelling Uses,2021,South Cambie
2,9,21-04-2021,55,315000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kitsilano
2,9,29-03-2021,31,55000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Riley Park
2,9,02-07-2021,126,606332.5,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Victoria-Fraserview
2,9,02-07-2021,126,165070,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Victoria-Fraserview
3,10,17-03-2021,16,225000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Mount Pleasant
3,10,18-05-2021,77,80000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Mount Pleasant
3,10,07-10-2021,218,224732.5,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Marpole
3,10,22-04-2021,50,60000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kitsilano
3,11,21-04-2021,44,5000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West Point Grey
3,11,11-05-2021,63,225000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Parking Uses,2021,Downtown
3,11,22-04-2021,44,20000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Riley Park
3,11,28-06-2021,109,161000,New Building,New Build - Standalone Laneway,Dwelling Uses,2021,Riley Park
3,11,08-07-2021,119,654560,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Hastings-Sunrise
3,11,27-04-2021,47,325000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
3,11,18-05-2021,68,680250,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Dunbar-Southlands
3,11,13-05-2021,62,15000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Riley Park
3,11,25-03-2021,13,10000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Hastings-Sunrise
3,11,09-05-2022,423,148000,New Building,New Build - Standalone Laneway,Dwelling Uses,2022,Kensington-Cedar Cottage
3,12,14-04-2021,30,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
3,12,31-03-2021,15,50000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
3,12,04-05-2021,49,150000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
3,12,17-03-2022,364,704500,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Dunbar-Southlands
3,12,17-06-2021,90,725000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
3,12,22-04-2021,34,59500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
3,12,13-05-2021,55,40766.25,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
3,13,13-05-2021,51,70000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Fairview
3,13,27-05-2021,65,125000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2021,Mount Pleasant
3,13,27-07-2021,126,250000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2021,Downtown
3,13,13-04-2021,20,300000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kitsilano
3,13,03-05-2021,40,20000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
3,13,18-02-2022,331,249250,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Kensington-Cedar Cottage
3,13,25-11-2021,246,615250,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Sunset
3,13,19-08-2021,148,519750,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Killarney
3,13,23-04-2021,28,40000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2021,Fairview
3,13,16-07-2021,112,648500,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Renfrew-Collingwood
3,13,26-11-2021,245,63000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2021,Fairview
3,13,04-06-2021,70,30000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Kitsilano
3,14,15-06-2021,78,7000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Renfrew-Collingwood
3,14,27-05-2021,59,10000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2021,Downtown
3,14,04-06-2021,67,30000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,"Manufacturing Uses,Wholesale Uses",2021,Mount Pleasant
3,14,01-06-2021,64,35000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
3,14,13-05-2021,45,47289.33,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
3,14,27-04-2021,28,19500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kitsilano
3,14,04-06-2021,66,100000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2021,Downtown
3,14,02-06-2021,64,75000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
3,14,16-08-2021,139,211250,New Building,New Build - Low Density Housing,Dwelling Uses,2021,West Point Grey
3,14,16-08-2021,139,992500,New Building,New Build - Low Density Housing,Dwelling Uses,2021,West Point Grey
3,14,10-06-2021,71,19000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Riley Park
3,14,13-12-2021,257,355000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kensington-Cedar Cottage
3,14,14-05-2021,44,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Wholesale Uses,2021,Grandview-Woodland
3,14,07-05-2021,37,100000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
3,14,09-06-2022,435,563000,New Building,New Build - Low Density Housing,Dwelling Uses,2022,
3,14,20-06-2022,446,167500,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Kensington-Cedar Cottage
4,14,07-05-2021,36,80000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Fairview
4,14,13-05-2021,42,30000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2021,Renfrew-Collingwood
4,14,22-06-2021,82,556500,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Kitsilano
4,14,14-07-2021,104,225000,New Building,New Build - Standalone Laneway,Dwelling Uses,2021,Dunbar-Southlands
4,15,28-09-2021,175,164075,New Building,New Build - Standalone Laneway,Dwelling Uses,2021,Hastings-Sunrise
4,15,10-12-2021,248,1178000,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Dunbar-Southlands
4,15,12-03-2022,338,1151750,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Dunbar-Southlands
4,15,13-10-2021,188,590000,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Renfrew-Collingwood
4,15,08-02-2022,305,1095000,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Renfrew-Collingwood
4,15,04-10-2021,178,265250,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Arbutus Ridge
4,16,05-07-2021,84,10000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Oakridge
4,16,22-07-2021,101,623175,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Hastings-Sunrise
4,16,06-07-2021,84,150000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Hastings-Sunrise
4,16,21-05-2021,38,80000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2021,Kitsilano
4,16,25-10-2021,195,208750,New Building,New Build - Standalone Laneway,Dwelling Uses,2021,Kensington-Cedar Cottage
4,16,17-01-2022,279,705000,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Kitsilano
4,16,28-01-2022,290,25000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2022,Kitsilano
4,16,23-07-2021,101,250000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
4,16,16-11-2021,217,934750,New Building,New Build - Low Density Housing,Dwelling Uses,2021,
4,16,09-08-2021,118,1090750,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Hastings-Sunrise
4,16,29-06-2021,77,40000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Riley Park
4,16,01-06-2021,49,70000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kitsilano
4,16,01-03-2022,322,621750,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Sunset
4,16,01-09-2021,139,893750,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Victoria-Fraserview
4,16,03-09-2021,141,208160,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Renfrew-Collingwood
4,16,04-06-2021,49,18000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kensington-Cedar Cottage
4,16,04-11-2021,202,787515,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Victoria-Fraserview
4,16,02-06-2021,47,8000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2021,Marpole
4,17,19-07-2021,91,27000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
4,17,10-06-2021,52,23500,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Dunbar-Southlands
4,17,30-06-2021,72,2000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Cultural/Recreational Uses,2021,Kensington-Cedar Cottage
4,17,08-10-2021,172,160500,New Building,New Build - Standalone Laneway,Dwelling Uses,2021,Hastings-Sunrise
4,17,20-09-2021,153,60000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Riley Park
4,17,08-06-2021,49,100000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
4,17,10-11-2021,203,75000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
4,17,20-09-2021,152,722000,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Riley Park
4,17,21-06-2021,61,90000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,"Retail Uses,Service Uses",2021,Grandview-Woodland
4,17,27-07-2021,96,87000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
4,17,19-07-2021,88,125000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West Point Grey
4,17,17-06-2021,55,4000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Riley Park
4,18,05-04-2022,344,916977.5,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Killarney
4,18,14-06-2021,49,130000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2021,Kerrisdale
4,18,26-05-2021,30,10000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
4,18,30-07-2021,95,11000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kensington-Cedar Cottage
4,18,03-06-2021,38,15000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Mount Pleasant
4,18,27-07-2021,92,90000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Riley Park
4,18,17-06-2021,52,190000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
4,18,27-07-2021,92,50000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Retail Uses,2021,Fairview
4,18,17-06-2021,51,29000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
4,18,03-06-2021,36,1000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Service Uses,2021,Downtown
4,18,04-06-2021,37,70000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,
4,18,30-11-2021,215,4000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Oakridge
4,18,25-05-2021,26,40000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Fairview
4,18,13-09-2021,136,1049000,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Killarney
4,18,08-09-2022,496,770000,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Hastings-Sunrise
5,18,18-10-2021,170,759647.5,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Hastings-Sunrise
5,19,13-06-2022,406,635000,New Building,New Build - Low Density Housing,Dwelling Uses,2022,Renfrew-Collingwood
5,19,23-11-2021,203,600000,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Institutional Uses,2021,Oakridge
5,19,18-06-2021,45,80000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
5,19,20-07-2021,76,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Kitsilano
5,19,29-06-2021,55,30000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,West End
5,19,22-12-2021,230,639750,New Building,New Build - Low Density Housing,Dwelling Uses,2021,Killarney
5,19,10-09-2021,127,100000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Downtown
5,19,15-06-2021,40,20000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Fairview
5,19,10-08-2021,95,155000,Addition / Alteration,Renovation - Residential - Lower Complexity,Dwelling Uses,2021,Hastings-Sunrise
5,19,27-08-2021,112,1705287,Addition / Alteration,Renovation - Commercial/ Mixed Use - Lower Complexity,Office Uses,2021,Downtown
