CreatedMonthNo,CreatedWeekNo,IssueDate,PermitElapsedDays,ProjectValue,TypeOfWork,PermitCategory,PropertyUse,IssueYear,GeoLocalArea
8,32,44089,42,2000,1,4,Dwelling Uses,2020,Hastings-Sunrise
8,33,44097,45,116000,1,4,Dwelling Uses,2020,Downtown
8,33,44068,16,150000,1,4,Dwelling Uses,2020,Kensington-Cedar Cottage
8,33,44185,133,159810,2,2,Dwelling Uses,2020,Sunset
8,33,44068,16,75000,1,4,Dwelling Uses,2020,Mount Pleasant
8,33,44095,42,80000,1,4,Dwelling Uses,2020,Kerrisdale
8,33,44103,50,60000,1,3,Retail Uses,2020,Mount Pleasant
8,33,44296,243,5000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
8,34,44359,301,567500,2,1,Dwelling Uses,2021,Kitsilano
8,34,44082,23,920000,1,3,Office Uses,2020,Downtown
8,34,44278,220,678000,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
8,34,44075,17,10000,1,4,Dwelling Uses,2020,Grandview-Woodland
8,34,44088,29,40000,1,4,Dwelling Uses,2020,Mount Pleasant
8,34,44090,30,10000,1,3,Institutional Uses,2020,Downtown
8,34,44139,79,30000,1,4,Dwelling Uses,2020,West Point Grey
8,34,44454,393,18000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
8,34,44149,88,674200,2,1,Dwelling Uses,2020,Victoria-Fraserview
8,34,44373,312,717802.5,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
8,34,44475,414,595075,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
8,34,44151,90,10000,1,4,Dwelling Uses,2020,Marpole
8,34,44129,67,300000,1,4,Dwelling Uses,2020,Shaughnessy
8,34,44086,24,16000,1,4,Dwelling Uses,2020,Mount Pleasant
8,34,44342,280,646840,2,1,Dwelling Uses,2021,Hastings-Sunrise
8,35,44094,29,200000,1,3,Office Uses,2020,Oakridge
8,35,44101,36,20000,1,3,Office Uses,2020,Downtown
8,35,44083,16,1150000,1,3,Office Uses,2020,West End
8,35,44083,16,1150000,1,3,Office Uses,2020,West End
8,35,44268,200,743625,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
8,35,44153,85,75000,1,3,Office Uses,2020,Downtown
8,35,44215,146,717175,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
9,36,44108,34,30000,1,4,Dwelling Uses,2020,West End
9,36,44109,35,30000,1,4,Dwelling Uses,2020,West End
9,36,44089,15,700000,1,4,Dwelling Uses,2020,Kitsilano
9,36,44226,151,160750,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
9,36,44101,26,50000,1,3,Manufacturing Uses,2020,Strathcona
9,36,44109,33,80000,1,3,Office Uses,2020,Kensington-Cedar Cottage
9,36,44179,103,225000,2,1,Dwelling Uses,2020,Arbutus Ridge
9,37,44111,31,360000,1,3,Service Uses,2020,Victoria-Fraserview
9,37,44156,74,5000,1,4,Dwelling Uses,2020,Victoria-Fraserview
9,37,44122,40,50000,1,4,Dwelling Uses,2020,Kerrisdale
9,37,44353,270,132250,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
9,38,44094,8,20000,1,4,Dwelling Uses,2020,Killarney
9,38,44171,84,1027782.5,2,1,Dwelling Uses,2020,Hastings-Sunrise
9,38,44228,141,249082.5,2,2,Dwelling Uses,2021,Victoria-Fraserview
9,38,44321,233,558650,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
9,38,44174,86,27500,1,3,Institutional Uses,2020,West End
9,38,44300,211,60000,1,4,Dwelling Uses,2021,Hastings-Sunrise
9,38,44249,160,231500,2,1,Dwelling Uses,2021,Arbutus Ridge
9,38,44122,32,56000,1,3,Office Uses,2020,Downtown
9,39,44100,7,75000,1,4,Dwelling Uses,2020,West End
9,39,44164,71,173000,2,1,Dwelling Uses,2020,Renfrew-Collingwood
9,39,44138,44,25000,1,3,Service Uses,2020,Fairview
3,12,44468,200,1500000,2,1,Dwelling Uses,2021,Kerrisdale
3,12,44339,70,68000,1,4,Dwelling Uses,2021,Mount Pleasant
3,12,44387,118,75000,1,4,Dwelling Uses,2021,Hastings-Sunrise
3,12,44331,61,710000,1,3,Institutional Uses,2021,Downtown
3,12,44521,251,459720,2,1,Dwelling Uses,2021,Hastings-Sunrise
3,12,44457,186,908000,2,1,Dwelling Uses,2021,Hastings-Sunrise
3,12,44341,69,76000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
3,12,44683,411,60000,1,4,Dwelling Uses,2022,Mount Pleasant
3,13,44284,9,9750,1,3,Office Uses,2021,Strathcona
3,13,44378,101,131750,2,2,Dwelling Uses,2021,Renfrew-Collingwood
3,13,44564,287,636500,2,1,Dwelling Uses,2022,
3,13,44354,76,16836.09,1,4,Dwelling Uses,2021,Fairview
3,13,44349,71,50000,1,3,Institutional Uses,2021,West End
3,13,44321,43,38000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
3,13,44397,118,70000,1,3,Service Uses,2021,Kitsilano
3,13,44326,47,85000,1,4,Dwelling Uses,2021,Shaughnessy
3,14,44404,122,250000,1,4,Dwelling Uses,2021,Kitsilano
3,14,44585,303,702750,2,1,Dwelling Uses,2022,Kensington-Cedar Cottage
3,14,44696,414,1012225,2,1,Dwelling Uses,2022,Arbutus Ridge
3,14,44317,34,65000,1,3,Institutional Uses,2021,Strathcona
3,14,44544,261,233750,2,2,Dwelling Uses,2021,Dunbar-Southlands
4,14,44353,68,490000,1,4,Dwelling Uses,2021,Kitsilano
4,14,44418,133,15000,1,4,Dwelling Uses,2021,Oakridge
4,14,44348,63,75000,1,3,Office Uses,2021,Downtown
4,14,44355,70,1715000,1,3,Office Uses,2021,Victoria-Fraserview
4,14,44464,179,95000,1,4,Dwelling Uses,2021,Mount Pleasant
4,15,44500,210,146750,2,1,Dwelling Uses,2021,Hastings-Sunrise
4,15,44314,23,40000,1,3,Retail Uses,2021,Downtown
4,15,44458,166,565750,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
4,15,44348,55,224715,2,1,Dwelling Uses,2021,Dunbar-Southlands
4,15,44642,349,792750,2,1,Dwelling Uses,2022,Renfrew-Collingwood
4,16,44481,185,50000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
4,16,44383,87,100000,1,3,Retail Uses,2021,Fairview
4,16,44405,109,860250,2,1,Dwelling Uses,2021,Dunbar-Southlands
4,16,44460,164,65000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
4,16,44501,204,1469750,2,1,Dwelling Uses,2021,Kerrisdale
4,16,44409,112,784750,2,1,Dwelling Uses,2021,Grandview-Woodland
4,16,44530,233,137500,2,1,Dwelling Uses,2021,Renfrew-Collingwood
4,16,44512,214,721500,2,1,Dwelling Uses,2021,Riley Park
4,16,44480,182,20000,1,4,Dwelling Uses,2021,Killarney
4,16,44347,49,100000,1,3,"Office Uses,Retail Uses",2021,Kitsilano
4,16,44347,48,70000,1,4,Dwelling Uses,2021,South Cambie
4,16,44340,41,90000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
4,16,44507,208,90000,1,3,Service Uses,2021,Renfrew-Collingwood
4,16,44433,134,181500,2,2,Dwelling Uses,2021,Riley Park
4,16,44463,164,224750,2,2,Dwelling Uses,2021,Oakridge
4,16,44433,134,224750,2,2,Dwelling Uses,2021,Oakridge
4,16,44346,47,63000,1,3,Office Uses,2021,Downtown
4,16,44506,207,585000,2,1,Dwelling Uses,2021,Riley Park
4,16,44424,124,350000,1,3,Manufacturing Uses,2021,Marpole
4,16,44359,59,7500,1,3,Office Uses,2021,Downtown
4,16,44572,272,915075,2,1,Dwelling Uses,2022,Kensington-Cedar Cottage
4,16,44676,376,300000,1,4,Dwelling Uses,2022,Kensington-Cedar Cottage
4,16,44339,39,135000,1,3,Retail Uses,2021,Downtown
4,17,44359,56,110000,1,3,Office Uses,2021,Downtown
4,17,44387,84,40000,1,4,Dwelling Uses,2021,Kitsilano
4,17,44353,48,25000,1,3,Office Uses,2021,Downtown
4,17,44387,82,40000,1,3,Retail Uses,2021,Fairview
4,17,44404,99,180000,1,4,Dwelling Uses,2021,West Point Grey
4,17,44374,69,99100,1,4,Dwelling Uses,2021,Downtown
4,17,44440,135,62000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
4,17,44416,110,20000,1,4,Dwelling Uses,2021,Riley Park
4,17,44397,91,125000,1,3,Office Uses,2021,Downtown
4,17,44516,210,2500,1,4,Dwelling Uses,2021,West Point Grey
4,17,44368,62,200000,1,3,Office Uses,2021,Arbutus Ridge
4,17,44341,34,120000,1,4,Dwelling Uses,2021,West End
4,17,44761,454,5000,1,4,Dwelling Uses,2022,Victoria-Fraserview
4,17,44454,147,20000,1,4,Dwelling Uses,2021,Grandview-Woodland
4,17,44359,52,70000,1,3,Institutional Uses,2021,Kerrisdale
4,18,44612,303,695750,2,1,Dwelling Uses,2022,Kitsilano
4,18,44670,360,219000,2,1,Dwelling Uses,2022,Riley Park
4,18,44366,56,70000,1,3,Office Uses,2021,Downtown
4,18,44402,92,165000,1,3,Office Uses,2021,Downtown
4,18,44368,57,17000,1,3,Office Uses,2021,Downtown
4,18,44363,52,50000,1,3,Office Uses,2021,Downtown
4,18,44398,87,18000,1,4,Dwelling Uses,2021,West Point Grey
4,18,44367,55,135000,1,3,Office Uses,2021,Riley Park
4,18,44391,79,3500,1,4,Dwelling Uses,2021,Marpole
4,18,44457,145,600000,1,3,Office Uses,2021,Downtown
4,18,44367,54,10500,1,4,Dwelling Uses,2021,West Point Grey
4,18,44347,34,15000,1,3,Wholesale Uses,2021,Strathcona
4,18,44726,413,158750,2,1,Dwelling Uses,2022,Kensington-Cedar Cottage
4,18,44394,80,40000,1,3,Office Uses,2021,Downtown
4,18,44356,42,20000,1,3,Parking Uses,2021,West End
4,18,44452,138,173667.5,2,2,Dwelling Uses,2021,Sunset
4,18,44479,165,174000,2,2,Dwelling Uses,2021,Dunbar-Southlands
5,18,44396,81,75000,1,3,"Office Uses,Wholesale Uses",2021,Fairview
5,18,44368,53,10000,1,3,Retail Uses,2021,Downtown
5,18,44494,179,558000,2,1,Dwelling Uses,2021,Mount Pleasant
5,19,44354,37,105000,1,4,Dwelling Uses,2021,West End
5,19,44585,268,22420,1,4,Dwelling Uses,2022,Fairview
5,19,44517,200,679000,2,1,Dwelling Uses,2021,Dunbar-Southlands
5,19,44412,94,712250,2,1,Dwelling Uses,2021,Kensington-Cedar Cottage
5,19,44367,49,140000,1,4,Dwelling Uses,2021,Downtown
5,19,44492,174,856250,2,1,Dwelling Uses,2021,Arbutus Ridge
5,19,44374,56,30000,1,4,Dwelling Uses,2021,West End
5,19,44445,127,675000,2,1,Dwelling Uses,2021,Renfrew-Collingwood
5,19,44571,252,787075,2,1,Dwelling Uses,2022,Riley Park
5,19,44549,229,778750,2,1,Dwelling Uses,2021,Kerrisdale
5,19,44405,85,15000,1,4,Dwelling Uses,2021,South Cambie
5,19,44375,55,40000,1,4,Dwelling Uses,2021,Downtown
5,19,44466,144,175967.5,2,2,Dwelling Uses,2021,Victoria-Fraserview
5,20,44514,190,753995,2,1,Dwelling Uses,2021,Grandview-Woodland
5,20,44573,249,802750,2,1,Dwelling Uses,2022,Victoria-Fraserview
5,20,44367,42,95000,1,4,Dwelling Uses,2021,Downtown
5,20,44354,29,30000,1,4,Dwelling Uses,2021,West End
5,20,44360,35,150000,1,4,Dwelling Uses,2021,West End
5,20,44397,71,47500,1,3,Office Uses,2021,Fairview
5,20,44377,51,30000,1,3,Office Uses,2021,South Cambie
5,20,44530,203,126250,2,1,Dwelling Uses,2021,Grandview-Woodland
5,20,44346,19,75000,1,3,"Office Uses,Retail Uses,Service Uses",2021,Killarney
5,20,44522,194,693000,2,1,Dwelling Uses,2021,Kitsilano
5,20,44363,35,50000,1,4,Dwelling Uses,2021,Hastings-Sunrise
5,20,44458,130,30000,1,3,Retail Uses,2021,Fairview
5,20,44395,66,67000,1,3,Office Uses,2021,Downtown
5,20,44447,118,40000,1,4,Dwelling Uses,2021,Downtown
5,21,44416,85,18500,1,4,Dwelling Uses,2021,Kitsilano
5,21,44909,578,700750,2,1,Dwelling Uses,2022,Kitsilano
5,21,44380,49,67000,1,3,Office Uses,2021,Downtown
5,21,44433,102,150000,1,4,Dwelling Uses,2021,West End
5,21,44726,394,911187.5,2,1,Dwelling Uses,2022,Oakridge
5,21,44403,69,70000,1,4,Dwelling Uses,2021,Renfrew-Collingwood
5,21,44416,82,25000,1,4,Dwelling Uses,2021,Dunbar-Southlands
5,21,44381,47,75000,1,4,Dwelling Uses,2021,Riley Park
5,21,44424,89,319900,1,3,Institutional Uses,2021,Fairview
5,21,44571,236,207782.5,2,1,Dwelling Uses,2022,Oakridge
5,21,44531,196,654032.5,2,1,Dwelling Uses,2021,Renfrew-Collingwood
5,21,44538,203,500000,2,1,Dwelling Uses,2021,Victoria-Fraserview
5,21,44492,157,850000,2,1,Dwelling Uses,2021,Renfrew-Collingwood
5,22,45193,853,218250,2,1,Dwelling Uses,2023,West Point Grey
5,22,44395,55,12500,1,4,Dwelling Uses,2021,Kitsilano
5,22,44660,320,225000,2,1,Dwelling Uses,2022,Shaughnessy
5,22,44362,22,30000,1,4,Dwelling Uses,2021,West End
5,22,44360,20,30000,1,4,Dwelling Uses,2021,West End
5,22,44530,189,463875,2,1,Dwelling Uses,2021,West Point Grey
5,22,44530,189,161202.5,2,1,Dwelling Uses,2021,West Point Grey
5,22,44387,46,200000,1,3,Office Uses,2021,Fairview
5,22,44536,195,125000,1,3,Office Uses,2021,Fairview
5,22,44551,209,250000,2,1,Dwelling Uses,2021,West Point Grey
5,22,44713,371,191000,2,1,Dwelling Uses,2022,Oakridge
5,23,44382,37,45000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
5,23,45005,660,187600,2,1,Dwelling Uses,2023,Marpole
5,23,44380,35,125000,1,4,Dwelling Uses,2021,Downtown
5,23,44398,53,40000,1,3,"Office Uses,Retail Uses",2021,West End
5,23,44472,127,951000,2,1,Dwelling Uses,2021,Hastings-Sunrise
6,23,44458,112,938000,2,1,Dwelling Uses,2021,Dunbar-Southlands
6,23,44416,70,15000,1,4,Dwelling Uses,2021,West End
6,23,44389,42,8000,1,4,Dwelling Uses,2021,Kensington-Cedar Cottage
6,23,44411,64,67000,1,4,Dwelling Uses,2021,Mount Pleasant
6,23,44583,235,814000,2,1,Dwelling Uses,2022,Renfrew-Collingwood
6,23,44410,62,100000,1,3,"Manufacturing Uses,Wholesale Uses",2021,Strathcona
6,23,44734,386,1188500,2,1,Dwelling Uses,2022,Oakridge
6,23,44450,101,20000,1,3,Retail Uses,2021,West End
6,23,44395,46,15000,1,4,Dwelling Uses,2021,Downtown
6,23,44459,109,168750,1,3,Office Uses,2021,Downtown
6,24,44391,40,15000,1,3,Office Uses,2021,Downtown
6,24,44398,45,70000,1,4,Dwelling Uses,2021,Riley Park
6,24,44387,34,250000,1,4,Dwelling Uses,2021,Marpole
6,24,44405,52,10000,1,4,Dwelling Uses,2021,Hastings-Sunrise
6,24,44425,71,7500,1,3,Office Uses,2021,Fairview
6,24,44391,37,80000,1,4,Dwelling Uses,2021,Fairview
6,24,44527,171,30000,1,3,Institutional Uses,2021,Downtown
6,24,44801,445,1015000,2,1,Dwelling Uses,2022,Victoria-Fraserview
6,25,44537,178,931400,2,1,Dwelling Uses,2021,Dunbar-Southlands
6,25,44537,178,213167.5,2,1,Dwelling Uses,2021,Dunbar-Southlands
6,25,44398,39,70000,1,3,Office Uses,2021,Strathcona
6,25,44404,45,20000,1,4,Dwelling Uses,2021,Riley Park
6,25,44633,273,250000,1,3,Cultural/Recreational Uses,2022,Downtown
6,25,44437,77,100000,1,3,Cultural/Recreational Uses,2021,Oakridge
6,25,44520,159,225000,2,2,Dwelling Uses,2021,Renfrew-Collingwood
6,25,45125,764,630750,2,1,Dwelling Uses,2023,Sunset
6,25,44425,63,183500,1,3,Parking Uses,2021,Mount Pleasant
6,25,44398,36,6000,1,3,Institutional Uses,2021,Kensington-Cedar Cottage
6,25,44396,34,30000,1,4,Dwelling Uses,2021,West End
6,25,44402,40,30000,1,4,Dwelling Uses,2021,West End
6,25,44397,34,30000,1,4,Dwelling Uses,2021,West End
6,25,44391,28,20000,1,4,Dwelling Uses,2021,Downtown
6,25,44411,48,900000,1,3,Retail Uses,2021,West End
6,25,44474,110,202500,2,2,Dwelling Uses,2021,Hastings-Sunrise
6,26,44418,52,41529.18,1,4,Dwelling Uses,2021,West End
11,46,45006,135,50000,1,4,Dwelling Uses,2023,Renfrew-Collingwood
11,47,44934,57,9692.04,1,4,Dwelling Uses,2023,Kitsilano
11,47,45027,149,50000,1,4,Dwelling Uses,2023,Oakridge
11,47,45174,296,1133250,2,1,Dwelling Uses,2023,Killarney
11,47,45131,252,225000,2,1,Dwelling Uses,2023,Dunbar-Southlands
11,47,44996,117,350000,1,3,Office Uses,2023,Downtown
11,47,44915,36,73000,1,4,Dwelling Uses,2022,Downtown
11,47,45221,342,139262.5,2,2,Dwelling Uses,2023,Renfrew-Collingwood
11,47,44914,34,600000,1,3,Office Uses,2022,Downtown
11,47,44949,68,5000,1,4,Dwelling Uses,2023,West End
11,47,45174,293,1800000,2,1,Dwelling Uses,2023,Arbutus Ridge
11,48,44956,71,5000,1,4,Dwelling Uses,2023,West End
11,48,44956,71,5000,1,4,Dwelling Uses,2023,West End
11,48,44936,50,750000,1,3,Office Uses,2023,Downtown
11,48,45140,253,858250,2,1,Dwelling Uses,2023,Dunbar-Southlands
11,48,44905,18,20000,1,4,Dwelling Uses,2022,Kensington-Cedar Cottage
11,49,44908,17,30000,1,3,Office Uses,2022,Downtown
11,49,44936,44,150000,1,3,Institutional Uses,2023,Mount Pleasant
11,49,45140,247,225000,2,1,Dwelling Uses,2023,Shaughnessy
12,49,44901,7,5000,1,4,Dwelling Uses,2022,Grandview-Woodland
12,49,44936,42,164300,1,3,Office Uses,2023,Downtown
12,49,44956,62,200000,1,4,Dwelling Uses,2023,West End
12,49,45210,316,615940,2,1,Dwelling Uses,2023,Grandview-Woodland
12,49,44934,40,700000,1,3,Office Uses,2023,Downtown
12,49,45140,245,965000,2,1,Dwelling Uses,2023,Shaughnessy
12,50,44986,84,320000,1,3,Retail Uses,2023,Arbutus Ridge
12,50,44949,47,60000,1,3,Office Uses,2023,Mount Pleasant
12,51,45122,217,1521260,2,1,Dwelling Uses,2023,Arbutus Ridge
12,51,45266,360,701750,2,1,Dwelling Uses,2023,Hastings-Sunrise
12,51,44963,57,315000,1,4,Dwelling Uses,2023,Kensington-Cedar Cottage
12,51,45111,204,192182.5,2,2,Dwelling Uses,2023,Oakridge
12,51,44934,26,45000,1,4,Dwelling Uses,2023,Kitsilano
12,51,45004,96,215062.5,2,2,Dwelling Uses,2023,Kensington-Cedar Cottage
12,51,44936,27,130000,1,3,Office Uses,2023,West End
12,52,45174,260,1287685,2,1,Dwelling Uses,2023,Kitsilano
12,52,44972,58,50000,1,4,Dwelling Uses,2023,South Cambie
12,52,45031,117,231425,2,2,Dwelling Uses,2023,Dunbar-Southlands
12,52,44977,62,600,1,4,Dwelling Uses,2023,Killarney
12,52,45213,298,603500,2,1,Dwelling Uses,2023,Kensington-Cedar Cottage
12,52,44968,52,250000,1,4,Dwelling Uses,2023,Kitsilano
12,52,45180,264,160692.5,2,1,Dwelling Uses,2023,Marpole
1,1,44969,42,221994,1,3,Office Uses,2023,Mount Pleasant
1,1,44982,53,175000,1,3,Retail Uses,2023,Downtown
1,1,45045,116,165000,1,3,Utility and Communication Uses,2023,Marpole
1,1,45042,113,198847.5,2,2,Dwelling Uses,2023,Victoria-Fraserview
1,1,45179,249,1068777.5,2,1,Dwelling Uses,2023,Oakridge
1,1,45201,271,155030,2,2,Dwelling Uses,2023,Sunset
1,1,45014,84,692250,2,1,Dwelling Uses,2023,
1,1,45047,117,216022.5,2,2,Dwelling Uses,2023,Victoria-Fraserview
1,2,45235,302,303592,1,3,Office Uses,2023,Kitsilano
1,2,45002,69,1000,1,3,Institutional Uses,2023,Kitsilano
1,2,44944,10,30000,1,4,Dwelling Uses,2023,West End
1,2,45311,376,913000,2,1,Dwelling Uses,2024,Hastings-Sunrise
1,2,45026,91,2000,1,4,Dwelling Uses,2023,Victoria-Fraserview
1,2,45229,294,777275,2,1,Dwelling Uses,2023,Kerrisdale
1,2,45067,131,881375,2,1,Dwelling Uses,2023,Sunset
1,2,44998,62,200000,1,4,Dwelling Uses,2023,Kerrisdale
1,2,44993,57,56000,1,3,Retail Uses,2023,West Point Grey
1,2,44954,17,18000,1,4,Dwelling Uses,2023,West End
1,2,45294,357,1214840,2,1,Dwelling Uses,2024,Dunbar-Southlands
1,2,45133,196,850000,2,1,Dwelling Uses,2023,Dunbar-Southlands
1,2,44961,24,285000,1,3,Office Uses,2023,Downtown
1,3,45018,78,20000,1,4,Dwelling Uses,2023,Kitsilano
1,3,44985,45,17500,1,4,Dwelling Uses,2023,Riley Park
1,3,44972,32,150000,1,3,Office Uses,2023,Downtown
1,3,44972,32,150000,1,3,Office Uses,2023,Downtown
1,3,44990,49,300000,1,4,Dwelling Uses,2023,West End
1,3,44972,31,675000,1,3,Parking Uses,2023,Fairview
1,3,44986,43,75000,1,4,Dwelling Uses,2023,Mount Pleasant
1,3,44982,38,3500,1,4,Dwelling Uses,2023,Renfrew-Collingwood
1,3,44989,45,40000,1,3,Office Uses,2023,Downtown
1,3,45081,137,150000,1,4,Dwelling Uses,2023,Kensington-Cedar Cottage
1,4,45154,207,990500,2,1,Dwelling Uses,2023,Arbutus Ridge
1,4,44983,36,1150000,1,3,Office Uses,2023,Downtown
1,4,44963,15,15000,1,3,Office Uses,2023,Downtown
1,4,44969,18,1000000,1,3,Institutional Uses,2023,Victoria-Fraserview
2,5,44971,14,250000,1,3,Manufacturing Uses,2023,Strathcona
2,5,45201,243,500000,1,4,Dwelling Uses,2023,Sunset
2,5,44992,34,845000,1,3,Retail Uses,2023,Kitsilano
2,6,45032,70,50000,1,4,Dwelling Uses,2023,South Cambie
2,6,45073,110,400000,1,4,Dwelling Uses,2023,Riley Park
2,6,45006,43,150000,1,4,Dwelling Uses,2023,
2,6,45040,77,200000,1,3,Institutional Uses,2023,Mount Pleasant
2,6,45242,278,678675,2,1,Dwelling Uses,2023,Killarney
2,6,44977,13,100000,1,4,Dwelling Uses,2023,Kensington-Cedar Cottage
2,6,45045,81,650000,1,3,Office Uses,2023,Downtown
2,6,45088,123,297500,1,4,Dwelling Uses,2023,Victoria-Fraserview
2,6,44990,25,500000,1,3,Office Uses,2023,Downtown
2,6,45136,171,910750,2,1,Dwelling Uses,2023,Sunset
2,7,44983,13,16000,1,3,Office Uses,2023,Downtown
2,8,45025,49,110000,1,3,Service Uses,2023,Downtown
7,28,42928,372,1119750,2,1,Dwelling Uses,2017,Marpole
7,28,42928,372,224500,2,1,Dwelling Uses,2017,Marpole
7,28,42767,210,225000,2,2,Dwelling Uses,2017,Victoria-Fraserview
7,28,42935,378,200000,2,1,Dwelling Uses,2017,Victoria-Fraserview
7,28,42907,350,1195000,2,1,Dwelling Uses,2017,Arbutus Ridge
7,28,42822,265,134750,2,1,Dwelling Uses,2017,Renfrew-Collingwood
7,28,43369,812,693900,2,1,Dwelling Uses,2018,West Point Grey
2,8,44986,8,200000,1,4,Dwelling Uses,2023,Fairview
2,8,45000,21,2100,1,3,Service Uses,2023,Kensington-Cedar Cottage
2,9,45004,22,65000,2,1,Dwelling Uses,2023,Riley Park
2,9,45040,58,200000,1,4,Dwelling Uses,2023,Downtown
2,9,45019,37,62000,1,3,Office Uses,2023,Downtown
2,9,45000,17,200000,1,4,Dwelling Uses,2023,Downtown
2,9,44989,6,30000,1,4,Dwelling Uses,2023,West End
3,9,45111,127,775285,2,1,Dwelling Uses,2023,Sunset
3,9,45019,34,10953.96,1,3,Office Uses,2023,Riley Park
3,9,45027,41,1200000,1,3,Institutional Uses,2023,Fairview
3,9,45010,24,15000,1,4,Dwelling Uses,2023,Killarney
3,9,45033,47,150000,1,3,Office Uses,2023,Downtown
3,10,45033,43,360000,1,3,Manufacturing Uses,2023,Mount Pleasant
3,10,44997,7,30000,1,4,Dwelling Uses,2023,West End
3,10,45130,139,150000,1,4,Dwelling Uses,2023,Kensington-Cedar Cottage
3,10,45082,90,964118.21,1,3,Retail Uses,2023,West End
3,10,45000,8,15000,1,4,Dwelling Uses,2023,Riley Park
3,10,45046,53,73500,1,4,Dwelling Uses,2023,Sunset
3,11,45034,38,1,1,4,Dwelling Uses,2023,West End
3,11,45013,16,15000,1,4,Dwelling Uses,2023,Downtown
3,11,45160,163,676545,2,1,Dwelling Uses,2023,Riley Park
3,11,45181,183,721450,2,1,Dwelling Uses,2023,Dunbar-Southlands
3,11,45364,366,45000,1,4,Dwelling Uses,2024,Victoria-Fraserview
3,11,45084,86,340000,1,3,Manufacturing Uses,2023,Sunset
3,11,45012,14,1,1,3,Service Uses,2023,Downtown
3,11,45048,50,2000000,1,3,Cultural/Recreational Uses,2023,Kerrisdale
3,11,45074,75,50000,1,3,Service Uses,2023,Strathcona
3,12,45168,165,944445,2,1,Dwelling Uses,2023,Kensington-Cedar Cottage
3,12,45161,157,1009275,2,1,Dwelling Uses,2023,West Point Grey
3,12,45035,31,25000,1,4,Dwelling Uses,2023,Fairview
3,12,45026,21,50000,1,3,Office Uses,2023,Downtown
3,12,45048,43,500000,1,3,Retail Uses,2023,West Point Grey
3,12,45028,22,25000,1,4,Dwelling Uses,2023,Kerrisdale
3,12,45095,88,10000,1,4,Dwelling Uses,2023,Hastings-Sunrise
3,12,45046,39,164138,1,3,Retail Uses,2023,Grandview-Woodland
3,12,45045,38,49000,1,4,Dwelling Uses,2023,Kensington-Cedar Cottage
3,12,45077,70,120000,1,4,Dwelling Uses,2023,Arbutus Ridge
3,13,45123,113,888670,2,1,Dwelling Uses,2023,Hastings-Sunrise
3,13,45129,119,15000,1,4,Dwelling Uses,2023,West End
3,13,45039,28,19000,1,4,Dwelling Uses,2023,Arbutus Ridge
3,13,45350,338,300000,2,1,Dwelling Uses,2024,Marpole
3,13,45019,7,17009.25,1,4,Dwelling Uses,2023,Renfrew-Collingwood
3,13,45098,85,100000,1,4,Dwelling Uses,2023,Mount Pleasant
3,13,45096,82,60000,1,3,Retail Uses,2023,Marpole
3,13,45046,32,15000,1,3,Service Uses,2023,West End
4,14,45252,235,2100000,2,1,Dwelling Uses,2023,West Point Grey
4,14,45049,31,20000,1,4,Dwelling Uses,2023,Kitsilano
4,14,45175,157,250000,2,2,Dwelling Uses,2023,Killarney
4,14,45027,8,15000,1,4,Dwelling Uses,2023,Downtown
4,14,45054,34,315000,1,4,Dwelling Uses,2023,West End
4,15,45082,57,74000,1,4,Dwelling Uses,2023,Kerrisdale
4,15,45101,74,80000,1,3,Retail Uses,2023,Downtown
4,15,45088,61,15000,1,4,Dwelling Uses,2023,Renfrew-Collingwood
4,15,45062,34,490000,1,3,Office Uses,2023,Downtown
4,15,45076,48,100000,1,3,Retail Uses,2023,Fairview
4,16,45123,92,200000,1,4,Dwelling Uses,2023,Victoria-Fraserview
4,16,45098,67,5000,1,3,Service Uses,2023,Downtown
4,16,45039,7,60000,1,3,Office Uses,2023,Downtown
4,16,45073,39,1250000,1,3,Institutional Uses,2023,Shaughnessy
4,16,45041,6,2000,1,4,Dwelling Uses,2023,Kitsilano
