Region,Consumption (ekWh),Floor area (ft2),EUI (kW/ft2),Emission (tCO2e),Emissions per Floor Area (KgCO2e/sq. ft),Reporting Year
Vancouver Coastal,262508.76,19517.991884008,13.449578295,3.018430726,0.154648631,2022
Vancouver Coastal,19169.83,30012,0.638738838,0.204542086,0.006815343,2018
Vancouver Coastal,398216.731163409,30012,13.268583605,4.248972522,0.141575787,2019
Vancouver Coastal,13795.29,30012,0.459659136,0.147195744,0.004904563,2020
Vancouver Coastal,23730.54,30012.042662974,0.790700595,0.230186200,0.007669795,2021
Vancouver Coastal,19652.56,30012.055584857,0.654822191,0.225972996,0.007529407,2022
Vancouver Coastal,131365.93,26000,5.052535769,1.401674473,0.053910557,2018
Vancouver Coastal,130415.89,26000,5.015995769,1.391537546,0.053520675,2019
Vancouver Coastal,54564.53,26000,2.098635769,0.582203535,0.022392444,2020
Vancouver Coastal,53719.2,26000.010333354,2.066122256,0.521076154,0.020041383,2021
Vancouver Coastal,144444.31,16757,8.619938533,1.541220788,0.091974744,2018
Vancouver Coastal,143192.84,16757,8.545255117,1.527867603,0.091177872,2019
Vancouver Coastal,137583.5,16757,8.210509041,1.468015945,0.087606131,2020
Vancouver Coastal,135000.94,16759.408518817,8.055232967,1.309508902,0.078135747,2021
Vancouver Coastal,123713.37,16759.415734691,7.381723322,1.422505814,0.084878007,2022
Fraser,413088.27,29687,13.914786607,4.407651841,0.148470773,2018
Fraser,425783.24,29687,14.342413851,4.543107171,0.153033556,2019
Fraser,427579.36,29687,14.402915754,4.562271771,0.153679111,2020
Fraser,452752.41,29687,15.250864351,4.391697653,0.147933360,2021
Fraser,455136.82,46263.306889982,9.837965563,5.233345211,0.113120863,2022
Fraser,14846,5050,2.939801980,0.15840682,0.031367687,2018
Fraser,15731.57,5050,3.115162376,0.167855852,0.033238783,2019
Fraser,20556.57,5050,4.070607921,0.219338602,0.043433387,2020
Fraser,17382.66,5049.996211104,3.442113474,0.168611774,0.033388495,2021
Fraser,17699.14,5049.998385413,3.504781319,0.203511791,0.040299378,2022
Fraser,458842.41,25562,17.950176434,4.895848515,0.191528383,2018
Fraser,469322.81,25562,18.360175651,5.007674383,0.195903074,2019
Fraser,420016.01,25562,16.431265550,4.481570827,0.175321603,2020
Fraser,389013,25999.902694250,14.962094458,3.773425478,0.145132292,2021
Fraser,197043.290379737,25562,7.708445755,2.265682570,0.088634793,2022
Fraser,8595.944998778,20642,0.416429852,0.091718733,0.004443307,2020
Fraser,156634.888137065,20642,7.588164332,1.519358164,0.073605182,2021
Fraser,200419.589620263,26000,7.708445755,2.304504609,0.088634793,2022
Vancouver Island,451779.86289968,41148,10.979388133,4.820491137,0.117150071,2018
Vancouver Island,233655.24,21397,10.92,2.493101411,0.1165164,2019
Vancouver Island,285339.602532575,21397,13.335495749,3.044573559,0.142289740,2020
Vancouver Island,233967.862863087,21397,10.934610593,2.269487895,0.106065705,2021
Interior,16207.031817477,2404,6.741693768,0.172929029,0.071933873,2018
Interior,17458.43089395,2400,7.274346206,0.186281458,0.077617274,2019
Interior,28467.982413730,2400,11.861659339,0.073646671,0.030686113,2020
Interior,34206.982822824,2404.011752468,14.229124624,0.331807679,0.138022486,2021
Vancouver Island,22620.98,3357,6.738450998,0.241365857,0.071899272,2018
Vancouver Island,19159.12,3357,5.707214775,0.204427810,0.060895982,2019
Vancouver Island,24266.91,3357,7.228748883,0.258927930,0.077130751,2020
Vancouver Island,17934.95,3357.048380763,5.342475879,0.173968986,0.051822007,2021
Vancouver Island,30092.09,3357.049826163,8.963849677,0.346010888,0.103069929,2022
Interior,194905.94,36797,5.296788869,2.079646380,0.056516737,2018
Interior,219442.42,36797,5.963595402,2.341450621,0.063631563,2019
Interior,427621.306499544,36797,11.621091570,1.106256320,0.030063764,2020
Interior,394478.086440931,36796.965955043,10.720397082,3.826436807,0.103987835,2021
Interior,283854.29,24846,11.424546808,3.028725274,0.121899914,2018
Interior,313528.225460908,24846,12.618861203,3.345346166,0.134643249,2019
Interior,288737.641147041,24846,11.621091570,0.746964278,0.030063764,2020
Interior,266357.955217313,24845.903858474,10.720397082,2.583671739,0.103987835,2021
Vancouver Island,191857.14,16778,11.435042317,2.047115684,0.122011902,2018
Vancouver Island,205636.46,16778,12.256315413,2.194141028,0.130774885,2019
Vancouver Island,207117.69,16778,12.344599476,2.209945752,0.131716876,2020
Vancouver Island,191807.29,16777.922444734,11.432124009,1.860530406,0.110891585,2021
Vancouver Island,202937.47,16777.929668579,12.095501293,2.333456205,0.139078912,2022
Interior,78870.02,20000,3.943501,0.841543113,0.042077156,2018
Interior,80729.45,20000,4.0364725,0.861383231,0.043069162,2019
Interior,67922.57,20000,3.3961285,0.724733822,0.036236691,2020
Interior,69334.37,19999.991388872,3.466719993,0.672543278,0.033627178,2021
Interior,70668.12,20000,3.533406,0.812570311,0.040628516,2022
Vancouver Island,44080.12,3750,11.754698667,0.470334880,0.125422635,2018
Vancouver Island,44444.21,3750,11.851789333,0.474219721,0.126458592,2019
Vancouver Island,46856.73,3750,12.495128,0.499961309,0.133323016,2020
Vancouver Island,51322.16,3750.038750078,13.685767913,0.497824870,0.132751927,2021
Vancouver Island,49552.97,3750.040364681,13.213983099,0.569779870,0.151939663,2022
Vancouver Coastal,317318.35,28000,11.332798214,3.385786794,0.120920957,2018
Vancouver Coastal,311983.19,28000,11.142256786,3.328860637,0.118887880,2019
Vancouver Coastal,301331.97,28000,10.761856071,3.215212120,0.114829004,2020
Vancouver Coastal,353640.16,27999.944888779,12.630030573,3.430308986,0.122511276,2021
Vancouver Coastal,339872.68,27999.956944340,12.138328665,3.907992024,0.139571358,2022
Vancouver Island,30351.84,32400,0.936785185,0.323854133,0.009995498,2018
Vancouver Island,74334.51,32400,2.294275,0.793149222,0.024479914,2019
Vancouver Island,73013.34,32400,2.253498148,0.779052338,0.024044825,2020
Vancouver Island,80438.02,32400.016188921,2.482653698,0.780248665,0.024081737,2021
Vancouver Island,86612.57,32400.030138962,2.673224982,0.995905975,0.030737810,2022
Interior,28270.61,1274,22.190431711,0.301647409,0.236771906,2018
Interior,24245.14,1274,19.030722135,0.258695644,0.203057805,2019
Interior,22290.45,1274,17.496428571,0.057665394,0.045263261,2020
Interior,18625.39,1274.016436922,14.619426767,0.180666253,0.141808416,2021
Interior,18958.22,1274.016985458,14.880665028,0.217989197,0.171103839,2022
Vancouver Island,235024.782376557,21406,10.979388133,2.507714428,0.117150071,2018
Vancouver Island,233753.52,21406,10.92,2.494150058,0.1165164,2019
Vancouver Island,285459.621994312,21406,13.335495749,3.045854167,0.142289740,2020
Vancouver Island,234065.983142435,21405.973367502,10.934610593,2.270439662,0.106065705,2021
Fraser,398523.46,38320,10.399881524,4.252245318,0.110966736,2018
Fraser,381187.88,38320,9.947491649,4.067274680,0.106139736,2019
Fraser,386951.68,38320,10.097903967,4.128774426,0.107744635,2020
Fraser,366385.83,38319.951639903,9.561228924,3.553941965,0.092743905,2021
Fraser,386443.62,38319.968138811,10.084654001,4.443483320,0.115957386,2022
Interior,457515.03,41600,10.997957452,4.881685370,0.117348206,2019
Interior,303018.41,41600,7.284096394,0.783908627,0.018843957,2020
Interior,284730.79,41599.930422083,6.844501592,2.761888207,0.066391654,2021
Interior,246302.984313725,41599.948333208,5.920752169,2.832090235,0.068079177,2022
Interior,27371.908043084,11053.029050503,2.476416910,0.265507252,0.024021221,2021
Interior,19885.415748918,4736.981696186,4.197908505,0.192888347,0.040719673,2021
Interior,59656.247246754,14210.945088557,4.197908505,0.578665040,0.040719673,2021
Fraser,462615.04,40464.983707745,11.432478099,4.487365148,0.110895019,2021
Fraser,455741.51,39954.038082731,11.406644531,5.240298179,0.131158161,2022
Interior,96930.501871411,14576.651162791,6.649709922,1.034248455,0.070952405,2018
Interior,96623.258802234,14577,6.628473541,1.030970171,0.070725813,2019
Interior,231846.364163336,14577,15.904943690,2.473800706,0.169705749,2020
Interior,149555.375697744,14576.918042725,10.259739079,1.450686905,0.099519453,2021
Fraser,463279.665545121,36023,12.860663064,4.943194031,0.137223275,2018
Fraser,487493.539770839,36023,13.532841234,5.201556069,0.144395416,2019
Fraser,498408.868618617,36023,13.835851223,5.318022628,0.147628533,2020
Fraser,446134.638625756,36022.933156977,12.384739374,4.327505281,0.120131952,2021
Interior,37037.47,5605,6.607933988,0.395189805,0.070506656,2018
Interior,41376.3,5605,7.382033898,0.441485121,0.078766302,2019
Interior,39284.71,5605,7.008868867,0.101629545,0.018131944,2020
Interior,38382.4,5604.983432189,6.847906058,0.372309219,0.066424678,2021
Interior,36354.36,5604.985845452,6.486075256,0.418016973,0.074579488,2022
Interior,301578.42,25532,11.811782077,3.217841741,0.126031715,2018
Interior,322184.764246474,25532,12.618861203,3.437711435,0.134643249,2019
Interior,279251.66,25532,10.937320226,2.979615212,0.116701207,2020
Interior,267974.78,25531.995508435,10.495645744,2.599354937,0.101807747,2021
Interior,259051.94,25532.006501405,10.146164579,2.978682827,0.116664659,2022
Vancouver Island,361812.96,31528.344500647,11.475799498,3.860544283,0.122446781,2018
Vancouver Island,331556.557339877,24993,13.265976767,3.537708467,0.141547972,2019
Vancouver Island,347458.06,24993,13.902215020,3.707377500,0.148336634,2020
Vancouver Island,350400,24993.7999876,14.019476837,3.398879439,0.135988903,2021
Vancouver Island,353022.75,24993.810748846,14.124406780,4.059196789,0.162408079,2022
Vancouver Coastal,275153.85,33380,8.243075195,2.935891579,0.087953612,2018
Vancouver Coastal,442905.320746188,33380,13.268583605,4.725799772,0.141575787,2019
Vancouver Coastal,273694.76,33380,8.199363691,2.920323089,0.087487211,2020
Vancouver Coastal,301843.61,33379.962593259,9.042658725,2.927882534,0.087713775,2021
Vancouver Coastal,297280.12,33379.976965222,8.905941436,3.418245732,0.102404077,2022
Vancouver Coastal,227470.21,24000,9.477925417,2.427107141,0.101129464,2018
Vancouver Coastal,318446.006528116,24000,13.268583605,3.397818890,0.141575787,2019
Vancouver Coastal,278284.53,24000,11.59518875,2.969295935,0.123720664,2020
Vancouver Coastal,275244.68,23999.968138825,11.468543558,2.669872956,0.111244854,2021
Vancouver Coastal,264281.39,23999.978472170,11.011734461,3.038813135,0.126617328,2022
Vancouver Coastal,109685.87,12465,8.799508223,1.170348233,0.093890753,2018
Vancouver Coastal,165392.89464054,12465,13.268583605,1.764742186,0.141575787,2019
Vancouver Coastal,110743.51,12465,8.884357000,1.181633252,0.094796089,2020
Vancouver Coastal,99024.24,12465.038818967,7.944158172,0.960534970,0.077058322,2021
Vancouver Coastal,106253.17,12465.044185871,8.524090923,1.221741450,0.098013407,2022
Northern,217152.39,17103,12.696742677,2.317016001,0.135474244,2018
Northern,210322.63,17103,12.297411565,2.244142462,0.131213381,2019
Northern,230782.55,17103,13.493688242,2.462449809,0.143977654,2020
Northern,221516.18,17102.992539318,12.951895962,2.148706592,0.125633370,2021
Northern,195746.22,17102.999903125,11.445139514,2.250768336,0.131600792,2022
Fraser,221600.53,25972,8.532285923,2.364477655,0.091039491,2018
Fraser,215761.93,18500,11.662807027,2.302179793,0.124442151,2019
Fraser,217505.73,18500,11.757066486,2.320786139,0.125447899,2020
Fraser,238005.54,18503.162006324,12.862965796,2.308653357,0.124770748,2021
Fraser,252234.21,18503.169972983,13.631945789,2.900289840,0.156745565,2022
Fraser,15909.15,2493,6.381528279,0.169750630,0.068090907,2018
Fraser,19532.51,2000,9.766255,0.208411882,0.104205941,2019
Fraser,21205.92,2000,10.60296,0.226267166,0.113133583,2020
Fraser,17566.61,2002.087337508,8.774147696,0.170396089,0.085109219,2021
Fraser,15554.74,2002.088199520,7.769258119,0.178854622,0.089334038,2022
Fraser,179500.84,18940,9.477341077,1.915273963,0.101123229,2018
Fraser,187047.686010403,18940,9.875801796,1.995798810,0.105374805,2019
Fraser,155395.32,18940,8.204610348,1.658068064,0.087543192,2020
Fraser,162744.97,18939.961491034,8.592676922,1.578625949,0.083348952,2021
Fraser,140675.06,18939.969645760,7.427417395,1.617538110,0.085403416,2022
Vancouver Coastal,16396.5,3735,4.389959839,0.174950655,0.046840871,2018
Vancouver Coastal,14427.82,3735,3.862870147,0.153944839,0.041216824,2019
Vancouver Coastal,16226,3735,4.344310576,0.17313142,0.046353794,2020
Vancouver Coastal,17537.77,3734.969275494,4.695559376,0.170116341,0.045546918,2021
Vancouver Coastal,30950.61,3734.970883610,8.286707170,0.355882494,0.095283874,2022
Vancouver Coastal,12178.46,1883,6.467583643,0.129944168,0.069009117,2018
Vancouver Coastal,11878.46,1883,6.308263409,0.126743168,0.067309171,2019
Vancouver Coastal,13152.39,1883,6.984806160,0.140336001,0.074527882,2020
Vancouver Coastal,8685.07,1883.038488299,4.612263665,0.084245165,0.044738950,2021
Vancouver Coastal,14074.26,1883.039299054,7.474225316,0.161831471,0.085941632,2022
Northern,114750.61,9005,12.742988340,1.224389009,0.135967686,2018
Northern,143677.74,9005,15.955329262,1.533041486,0.170243363,2019
Northern,140298.65,9005,15.580083287,1.496986595,0.166239489,2020
Northern,146579.91,9004.979815515,16.277650034,1.421824892,0.157893179,2021
Northern,167122.13,9004.983692669,18.558848711,1.921637100,0.213397066,2022
Vancouver Coastal,31796.76,4801,6.622945220,0.339271429,0.070666825,2018
Vancouver Coastal,29642.15,4801,6.174161633,0.316281741,0.065878305,2019
Vancouver Coastal,27892,4801,5.809622995,0.29760764,0.061988677,2020
Vancouver Coastal,57534.8,4799.950572123,11.986540098,0.558087468,0.116269420,2021
Vancouver Coastal,44630.12,4801.029030279,9.295948789,0.513174972,0.106888538,2022
Fraser,306954.44,30000,10.231814667,3.275203875,0.109173462,2020
Fraser,318856.797249395,29999.987083308,10.628564485,3.092910423,0.103097058,2021
Fraser,200958.070644217,20153,9.971620634,2.144222614,0.106397192,2018
Fraser,144238.31,13541,10.651968835,1.539022768,0.113656507,2018
Fraser,131533.82,6612,19.893197217,1.403465859,0.212260414,2019
Fraser,173905.45,6612,26.301489716,1.855571151,0.280636895,2020
Fraser,128316.808689052,13541,9.476169315,1.369140349,0.101110727,2019
Fraser,181003.64,13541,13.367080718,1.931308839,0.142626751,2020
Fraser,141845.457680082,13540.999304221,10.475257733,1.375900713,0.101609983,2021
Vancouver Island,27559.65,42538.992282273,0.647867956,0.316891880,0.007449445,2022
Vancouver Coastal,303763.144857041,15000,20.250876324,3.241152756,0.216076850,2018
Vancouver Coastal,393465.6,19440,20.24,4.198277952,0.2159608,2019
Vancouver Coastal,311943.062183982,19440,16.046453816,3.328432474,0.171215662,2020
Vancouver Coastal,262540.222375542,19439.622212578,13.505417930,2.546639737,0.131002532,2021
Northern,153015.43,8574,17.846446233,1.632674638,0.190421581,2018
Northern,157289.71,8574,18.344962678,1.678281206,0.195740752,2019
Northern,154983.77,8574,18.076017028,1.653676826,0.192871102,2020
Northern,146957.28,8573.992842430,17.139888346,1.425485381,0.166256890,2021
Northern,140441.48,8573.996534019,16.379931977,1.614852314,0.188343010,2022
Fraser,389662.9,32131.880083380,12.126987247,4.157703143,0.129394954,2018
Fraser,434837.254529512,32132,13.532841234,4.639713506,0.144395416,2019
Fraser,433486.02,32132,13.490788622,4.625295833,0.143946715,2020
Fraser,493878.6,32131.994819545,15.370306225,4.790621630,0.149091946,2021
Fraser,498792.07,32132.008654188,15.523214729,5.735310738,0.178492132,2022
Northern,119256.77,6000,19.876128333,1.272469736,0.212078289,2018
Northern,117422.38,6000,19.570396667,1.252896795,0.208816132,2019
Northern,109230.71,6000,18.205118333,1.165491676,0.194248613,2020
Northern,110981.35,6000.018944482,18.496833265,1.076518917,0.179419253,2021
Northern,111973.65,6000.021527830,18.662208041,1.287517817,0.214585533,2022
Interior,82310.109418481,12378,6.649709922,0.878248867,0.070952405,2018
Interior,46730.738461669,7050,6.628473541,0.498616979,0.070725813,2019
Interior,112129.853011698,7050,15.904943690,0.290079930,0.041146089,2020
Interior,72331.160508603,7050,10.259739079,0.701612141,0.099519453,2021
Vancouver Island,61067.356796151,5562,10.979388133,0.651588697,0.117150071,2018
Vancouver Island,60737.04,5562,10.92,0.648064217,0.1165164,2019
Vancouver Island,74172.027353656,5562,13.335495749,0.791415532,0.142289740,2020
Vancouver Island,60818.304119479,5562,10.934610593,0.589937453,0.106065705,2021
Interior,7382.9,8772,0.841643867,0.078775543,0.008980340,2018
Interior,6789.17,8772,0.773959188,0.072440444,0.008258145,2019
Interior,6377.66,8772,0.727047424,0.068049632,0.007757596,2020
Interior,29624.39,8771.941154993,3.377176098,0.287356536,0.032758603,2021
Interior,30628.09,8772.052570961,3.491553402,0.352174030,0.040147278,2022
Northern,71588.73,4800,14.91431875,0.763851749,0.159135781,2018
Northern,77664.1,4800,16.180020833,0.828675947,0.172640822,2019
Northern,79907.14,4800,16.647320833,0.852609184,0.177626913,2020
Northern,79726.79,4799.950572123,16.609918957,0.773349735,0.161116187,2021
Northern,85046.2,4799.952638774,17.718133157,0.977895226,0.203730182,2022
Northern,75014.310000006,4800,15.627981250,0.800402688,0.166750560,2018
Northern,71566.172171709,4800,14.909619202,0.763611057,0.159085637,2019
Northern,76605.407635718,4800,15.959459924,0.817379699,0.170287437,2020
Northern,63996.609963308,4799.950572123,13.332764369,0.620767014,0.129327793,2021
Northern,123042.78,7200,17.089275,1.312866463,0.182342564,2018
Northern,130623.35,7200,18.142131944,1.393751144,0.193576548,2019
Northern,132390.57,7200,18.387579167,1.412607382,0.196195470,2020
Northern,127921.15,7199.979677737,17.766876537,1.240834950,0.172338674,2021
Northern,130454.79,7199.982777736,18.118764173,1.500021357,0.208336798,2022
Vancouver Coastal,309119.22,20000,15.455961,3.298302077,0.164915104,2018
Vancouver Coastal,304273.03,28000,10.866893929,3.246593230,0.115949758,2019
Vancouver Coastal,320423.01,28000,11.443678929,3.418913517,0.122104054,2020
Vancouver Coastal,314483.42,27996.930993862,11.232781910,3.050488671,0.108957967,2021
